employee_id,project_id,work_date,start_time,end_time,break_duration,hours_worked,overtime,absent,shift_type,remarks
3458,399,2024-08-18,08:56:00,,51.0,9.22,0.0,False,day,Seat success leg admit of property.
3299,467,2024-02-13,09:25:00,,55.0,10.23,1.62,True,morning,Today best control student issue.
3090,417,2024-05-05,06:16:00,16:04:00,,9.33,2.53,True,,Produce school brother collection impact school technology.
1220,238,2024-01-01,08:34:00,15:11:00,32.0,8.38,0.0,True,morning,Social tree adult explain at.
3053,390,2024-09-26,08:47:00,19:06:00,35.0,0.0,1.63,True,,Other still street their local.
3159,372,2024-01-24,07:26:00,,42.0,8.42,0.0,True,morning,Effort today happen fact information generation.
1948,491,2024-09-14,,,41.0,0.0,0.0,True,,Address address force while phone court him.
3670,232,2024-09-04,,20:23:00,46.0,0.0,0.0,True,,According smile newspaper report easy appear mother size.
1987,414,2024-03-13,08:21:00,19:43:00,,0.0,0.0,False,morning,Cause must nation thus establish top capital public.
2510,125,2024-05-07,06:32:00,,44.0,10.0,0.0,True,,Sea industry talk everybody hard traditional would.
2176,46,2024-09-25,10:34:00,,33.0,9.38,2.53,True,morning,Trade later policy line best possible Mr.
3651,370,2024-09-29,10:22:00,16:12:00,,0.0,0.58,True,morning,Less cup state new particularly.
1068,200,2024-10-27,10:28:00,21:05:00,49.0,0.0,3.0,True,,Make seek hear magazine mother enough.
3734,331,2024-09-15,06:03:00,18:15:00,,11.33,0.0,False,,Its upon huge sing place ground when or.
3777,185,2024-09-22,07:17:00,,,9.37,0.43,True,morning,Beat approach chair control reality worker let ten finally public record.
2722,84,2024-03-14,,19:43:00,51.0,9.47,0.13,True,,Our instead cause war capital lose spring wonder.
3513,80,2024-10-14,,18:26:00,,0.0,3.12,False,day,May stage opportunity sound behind yeah meet conference.
2339,367,2024-08-11,,22:27:00,55.0,0.0,0.0,False,morning,Continue case party last political kid summer dog glass increase.
3359,250,2024-10-23,06:11:00,20:52:00,,9.07,0.0,False,,Teach throughout throw mouth court.
2189,128,2024-10-12,,,56.0,0.0,1.32,True,,Receive evening paper stock everyone middle draw we spend enough.
3609,382,2024-02-26,09:00:00,18:59:00,,0.0,0.0,False,,Red specific box agree set.
2722,409,2024-03-18,09:10:00,,,0.0,0.9,False,morning,Have sister end address goal late task.
1808,98,2024-08-02,09:19:00,,52.0,0.0,0.0,True,day,Painting skin officer nothing season interview.
2208,343,2024-07-23,,20:43:00,43.0,0.0,0.0,True,,Side final simple inside.
1429,55,2024-03-07,,,43.0,10.67,0.0,True,,From local shake material by its after.
1016,440,2024-04-03,08:43:00,,53.0,10.4,0.0,True,,Food many among second section teacher follow dream mention region.
1474,263,2024-09-29,,16:54:00,,9.62,3.35,True,morning,Minute listen a might thing full loss.
1574,475,2024-07-07,,,45.0,11.07,0.0,True,day,Just drop song sit oil information close finally room partner.
3079,391,2024-09-30,,,42.0,8.02,1.15,False,,Voice ground professional hundred method art money of article first.
2298,40,2024-07-21,08:11:00,,,11.72,0.0,True,morning,Fire out during test each take.
1765,288,2024-02-22,06:22:00,,54.0,0.0,0.22,True,,Relate others consider least spring.
3455,40,2024-03-12,,21:14:00,,9.92,2.18,False,,Local arrive system which support since computer wife their third.
3900,115,2024-04-15,07:12:00,,60.0,0.0,0.0,True,day,Former interview national business single never suddenly rich present large.
1459,449,2024-10-13,,19:18:00,58.0,0.0,2.25,False,day,Piece energy lose design less life theory world property.
3290,20,2024-09-23,08:57:00,,52.0,0.0,2.95,True,,Describe population we baby message continue kind.
1636,411,2024-07-02,07:29:00,,35.0,0.0,0.0,True,,Successful federal increase material area choice.
3974,350,2024-09-23,,,,0.0,0.0,True,,Number police reveal section culture.
2750,385,2024-07-14,,,48.0,11.57,0.2,False,,Politics quality once all line mission perform television daughter father.
1311,158,2024-05-30,06:22:00,,,0.0,2.27,False,morning,Blue two easy send among.
3002,266,2024-09-20,10:34:00,21:14:00,,10.7,3.68,True,,Television gas bill early mouth question leader anyone thank mother impact.
3899,99,2024-04-22,,15:24:00,52.0,0.0,2.28,True,,Month join son recognize soon process talk leg item.
3865,114,2024-10-28,06:37:00,,46.0,0.0,1.7,False,day,Hair unit situation go field upon word.
2647,414,2024-03-19,,22:34:00,,0.0,2.27,False,,Level of budget science radio star.
1654,270,2024-09-20,07:44:00,,,0.0,1.92,False,morning,Short start development she lot if trouble moment country hold.
3971,28,2024-09-10,09:13:00,18:41:00,,9.62,0.0,True,morning,Loss care end expert organization visit successful deal sometimes give.
2594,215,2024-03-01,06:40:00,,,0.0,0.0,True,,Tough campaign catch face low house whole simply study.
1194,129,2024-03-04,10:26:00,,36.0,11.33,2.2,False,,Section available mention see future miss maintain affect now.
3593,35,2024-02-11,,,,9.83,2.88,False,,Team into along change table.
2675,69,2024-09-17,,19:57:00,55.0,8.63,3.85,False,day,True campaign book think treatment particularly try.
3426,277,2024-10-08,,20:48:00,30.0,0.0,3.35,True,,Year role central across likely media husband.
3607,227,2024-05-24,09:19:00,17:03:00,56.0,0.0,2.15,False,,Model site share gas live ever information myself participant.
1779,492,2024-04-04,,15:31:00,,11.08,2.75,False,day,Figure where foot need at business ground step fear.
1694,240,2024-08-09,07:03:00,,,0.0,0.0,True,,Decide wait floor wait cost during third generation prevent power.
2983,223,2024-09-18,,19:04:00,,10.4,0.0,True,morning,Item ball draw late without century figure.
2106,175,2024-02-19,,,50.0,11.67,0.27,True,,Fish alone his effect game.
3474,236,2024-07-19,,,,9.47,0.0,True,day,Include seem agency organization common production action they turn southern son.
1453,413,2024-01-27,,,53.0,0.0,0.0,False,day,Argue impact least major husband main.
3557,438,2024-07-23,09:46:00,19:06:00,42.0,10.6,2.53,False,,Fish not around size company too summer with.
1278,92,2024-09-19,08:42:00,,34.0,10.03,1.85,True,,Plan development art ready police affect read.
3847,35,2024-07-25,07:01:00,,42.0,10.22,2.45,True,day,Himself class no success themselves manage side.
1676,240,2024-07-04,,,58.0,0.0,0.0,False,,Surface school several nothing happen threat necessary level thing national.
3962,169,2024-08-19,08:10:00,,,0.0,2.97,False,day,Certainly crime keep miss person report almost one development audience.
2074,425,2024-09-25,08:59:00,,40.0,0.0,0.0,False,morning,Finish rule experience him standard young table fish.
3280,249,2024-08-09,,,,0.0,0.0,False,morning,Media risk line student away provide develop front nice if provide.
2035,457,2024-07-25,10:10:00,,,0.0,2.58,True,morning,Rest effect factor authority space.
2742,451,2024-08-22,09:54:00,19:11:00,57.0,0.0,0.0,False,,Group feel other tree.
3277,201,2024-01-01,08:32:00,,,9.52,0.0,True,day,Party possible school boy suggest special model someone similar form.
3647,293,2024-01-21,08:44:00,,60.0,9.67,0.0,True,day,Story third service government pattern do.
1267,492,2024-03-24,07:52:00,18:54:00,,0.0,1.58,False,morning,Several thing on responsibility necessary southern music others.
2251,219,2024-03-22,,19:12:00,,0.0,0.0,True,,That election both research feeling.
1649,361,2024-02-23,,,,10.03,0.85,False,,Series security skill safe manage three tree newspaper general.
2691,82,2024-05-26,10:52:00,18:00:00,,9.17,2.97,True,,Realize police fire entire how.
3911,394,2024-06-25,,,43.0,8.17,0.0,False,,Positive back word task.
3135,38,2024-06-09,09:11:00,17:06:00,34.0,0.0,0.0,True,morning,Difference mean happen soldier pull pretty deep various work kind.
2629,489,2024-01-05,09:51:00,,,0.0,0.0,True,,Model minute month six much similar hair.
3206,94,2024-05-18,,20:18:00,,0.0,0.0,True,,Fast board attention PM sport affect may.
1737,490,2024-10-19,08:33:00,,53.0,10.08,2.32,False,morning,Protect house across build story bed go thus surface.
2738,15,2024-04-11,10:29:00,,44.0,10.2,0.0,False,day,Once if boy our and benefit into job.
2920,328,2024-09-24,08:56:00,17:10:00,,8.45,1.9,True,,Test little from college issue fine size.
3309,314,2024-09-30,06:40:00,,41.0,9.22,2.18,False,,Administration serious player eye see.
3701,341,2024-07-26,07:46:00,19:42:00,,0.0,1.27,True,day,System recent agree suddenly interview if whom agreement simply.
2972,238,2024-10-13,07:14:00,,,8.73,3.17,False,day,From military week test medical sound.
3635,88,2024-06-30,,,34.0,9.5,0.0,False,,Summer should star should or.
3629,154,2024-09-01,,,,0.0,0.0,False,,Clearly could practice remember.
2165,380,2024-10-27,09:30:00,17:39:00,,11.88,1.12,False,,Bed arrive bill eat interest.
1186,361,2024-09-23,,,,8.73,2.78,False,,Model charge agree customer type into source administration.
3381,373,2024-08-06,,16:25:00,33.0,0.0,0.0,False,,And want tell which much behind but factor near price.
2599,114,2024-02-04,,17:17:00,49.0,0.0,0.0,True,morning,Garden responsibility throughout fish different less behind agreement candidate.
1766,77,2024-06-20,09:08:00,,,11.5,0.0,True,day,Make computer general history authority movement table defense in.
2910,487,2024-08-08,,,,0.0,0.65,False,,Public at quite word relationship young produce.
1498,29,2024-08-13,,,50.0,0.0,0.73,True,day,Yard find source laugh particular product bad program.
3284,329,2024-08-10,,19:09:00,60.0,0.0,2.48,True,,Human fly one like believe help thought result summer important rock.
3843,62,2024-06-09,,,50.0,9.55,0.0,False,morning,Cut quickly some offer care same laugh main mother.
3673,122,2024-08-11,,,,0.0,1.35,False,,Myself box organization tree pretty probably cultural parent much must.
3391,462,2024-02-22,,20:55:00,,0.0,0.0,False,,Face husband wall see yes beyond computer weight.
1690,152,2024-09-14,09:41:00,,,10.17,3.53,False,,Affect west build machine bag at why.
1515,56,2024-08-23,,,45.0,11.97,3.72,True,day,Debate prepare process door describe drug dog teacher enough.
2952,157,2024-02-08,,22:01:00,60.0,0.0,3.9,True,,Past true avoid attention tell real type middle vote since.
1737,285,2024-09-30,,,56.0,0.0,0.0,False,day,Government certainly special family heavy all operation service simply trouble system.
3858,310,2024-08-07,,17:12:00,,9.93,3.42,True,day,Skill kitchen child young southern.
2140,333,2024-07-18,,,57.0,10.15,0.0,False,day,Laugh one bad drive plant commercial return manage wonder.
1437,379,2024-05-30,10:12:00,16:56:00,58.0,8.52,0.0,False,morning,Big modern always Mrs certainly.
3143,159,2024-09-22,,,52.0,0.0,0.0,True,morning,Response mind hard picture light near money significant purpose fall.
2040,395,2024-07-16,,16:56:00,,11.02,0.0,True,,Yard would total recent.
1184,281,2024-01-29,,21:17:00,,0.0,0.0,True,morning,Great industry answer my order top wall.
3025,450,2024-04-05,06:02:00,,55.0,8.02,3.45,True,,Marriage way because decision successful education set drive.
2982,166,2024-03-12,08:45:00,15:01:00,,8.98,2.35,True,,Social paper language child theory north way century hundred state.
3086,420,2024-05-28,06:41:00,,,0.0,0.18,True,,Environment everyone military perhaps myself chair available career identify politics.
2664,419,2024-02-12,,,,0.0,3.72,True,,Staff discussion style television far toward.
1503,410,2024-09-28,,19:34:00,35.0,8.95,0.2,True,day,Always PM last use actually meet.
3716,429,2024-02-04,,19:09:00,,0.0,2.9,True,,Coach when wind measure.
1879,423,2024-01-16,08:57:00,,,0.0,0.0,False,,Different goal security city theory weight customer smile.
3336,357,2024-05-30,,18:59:00,34.0,0.0,1.15,True,day,Receive too reveal population ability range reality weight management.
2182,146,2024-04-01,,,,0.0,3.33,False,,Thought outside within top the table.
2114,285,2024-05-12,,,30.0,0.0,0.0,False,,Yes involve everybody even toward.
3000,231,2024-10-27,09:50:00,18:29:00,51.0,0.0,3.72,True,morning,Mention listen people page rock suggest.
2084,16,2024-01-08,09:18:00,19:33:00,37.0,0.0,0.0,False,,City once behavior different people suffer clearly put better two.
3145,246,2024-04-25,,,48.0,0.0,3.3,False,,Grow enter worry free him attorney small your.
3357,170,2024-03-26,09:24:00,18:03:00,,9.5,0.0,False,morning,Task growth approach late despite join accept.
3234,171,2024-06-11,10:52:00,,56.0,10.62,0.0,False,morning,Job up out management very night thank quite partner task ability.
2799,330,2024-01-05,,15:41:00,44.0,0.0,0.0,False,day,Everything market region sometimes at quality.
2672,350,2024-07-22,06:33:00,,,10.17,0.0,True,day,Within expert personal stop ask might suddenly discuss care.
3667,451,2024-07-11,10:33:00,,,9.45,0.0,True,morning,Policy after eat particularly board around.
3316,412,2024-05-30,06:18:00,16:29:00,57.0,8.27,1.12,False,morning,Plan owner tax deep spring its deal staff.
2088,224,2024-10-14,,,,0.0,1.9,False,morning,Check provide professor step mother.
2580,470,2024-01-14,,,41.0,10.98,1.23,False,morning,Cold fact we son keep budget common hope board.
2215,328,2024-01-19,06:41:00,18:57:00,,8.72,0.88,True,morning,Environmental yourself they somebody risk meet worry international strategy each.
1573,229,2024-08-19,,,,10.68,0.0,False,,Join before woman believe be bill.
3563,81,2024-10-19,06:42:00,18:08:00,,9.27,0.0,False,day,Pretty baby reach charge produce gas race.
3911,420,2024-03-01,,,,0.0,0.0,False,morning,College before need among suggest memory.
1772,261,2024-09-17,,,,0.0,0.0,True,,Drive research window notice decision.
2311,462,2024-01-10,09:04:00,,48.0,0.0,3.98,True,,Life public address activity century painting campaign.
2361,141,2024-06-09,07:32:00,,36.0,11.85,0.0,True,morning,Like kitchen bag large.
1830,186,2024-08-08,,17:21:00,34.0,11.47,1.27,True,morning,Church may reflect spring serious memory follow ready test step.
2905,194,2024-01-25,09:42:00,19:32:00,55.0,11.78,3.43,True,day,Defense next everything next consumer heart current.
3091,338,2024-10-18,10:59:00,,,10.62,0.0,False,morning,Tonight ground green oil today information affect until.
3440,373,2024-04-26,09:10:00,17:22:00,,0.0,3.37,False,,Send off performance hour occur claim.
1515,144,2024-01-12,,,51.0,10.28,2.17,False,,Answer according only should glass tonight seem.
1264,351,2024-07-16,09:07:00,,,9.75,3.23,False,,Popular despite too view figure consider.
3319,400,2024-06-21,07:26:00,20:59:00,36.0,9.6,0.0,False,morning,Friend decision grow spend hair ten southern traditional yet nearly.
3958,136,2024-11-03,10:43:00,16:29:00,,10.83,0.0,True,morning,Drop whom player year eight environment garden series bar maintain.
2738,7,2024-09-21,08:19:00,,44.0,0.0,1.77,True,morning,Water next within upon off beautiful.
3431,327,2024-10-13,07:16:00,19:47:00,58.0,8.65,1.57,True,day,Number modern pull many behind security care.
2653,286,2024-01-10,08:08:00,,,0.0,0.0,True,,Truth player hotel mind arrive left add toward.
1414,322,2024-03-20,07:45:00,18:45:00,,11.0,2.5,True,morning,Religious hundred front discussion they.
1580,222,2024-03-25,06:43:00,,33.0,0.0,0.0,True,morning,Indeed yourself several father animal threat space production.
2124,368,2024-01-02,,,,10.42,0.0,False,morning,Run describe seek half teacher above choose property let than.
1848,40,2024-03-11,,,,0.0,0.0,True,,Everybody order there car floor as glass.
3979,26,2024-03-07,07:50:00,,56.0,0.0,0.0,True,day,Event drop base wind rule memory evening arm check however.
2954,269,2024-10-15,,21:59:00,,0.0,2.37,True,morning,Become instead better statement Mr poor give guess.
3322,238,2024-06-30,,,40.0,0.0,0.0,False,,Theory themselves away Republican special result again.
1203,379,2024-07-31,08:09:00,21:25:00,50.0,0.0,0.0,True,morning,Financial seem consumer power bill response among expect security school.
1203,26,2024-10-30,,,,0.0,0.0,True,morning,Threat development strategy source catch ground.
